dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,curve_type,point_id,class_label,curve_x_mean,curve_x_std,curve_x_ci95_low,curve_x_ci95_high,curve_x_n,curve_y_mean,curve_y_std,curve_y_ci95_low,curve_y_ci95_high,curve_y_n
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,25,,0.48,0.0,0.48,0.48,3,0.9201678690998255,0.001987203046702056,0.9179191371604877,0.9224166010391633,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,26,,0.5,0.0,0.5,0.5,3,0.9302117225444428,0.0016517451679292192,0.9283425969304631,0.9320808481584226,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,27,,0.52,0.0,0.52,0.52,3,0.9391238741924837,0.0020854759643038462,0.9367639359781001,0.9414838124068672,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,28,,0.54,0.0,0.54,0.54,3,0.9461027019380394,0.002902572432972568,0.9428181320260219,0.9493872718500568,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,29,,0.56,0.0,0.56,0.56,3,0.9523742160607346,0.0028725410308894665,0.9491236298793477,0.9556248022421214,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,30,,0.58,0.0,0.58,0.58,3,0.9588343471495261,0.0031025197622663752,0.9553235155345012,0.962345178764551,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,31,,0.6,0.0,0.6,0.6,3,0.9643042391663131,0.0031196727320267547,0.9607739971387396,0.9678344811938867,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,32,,0.62,0.0,0.62,0.62,3,0.9692082802848118,0.0030019887852873023,0.9658112101795636,0.9726053503900599,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,33,,0.64,0.0,0.64,0.64,3,0.9728391568821615,0.0033684767010300864,0.969027366659168,0.976650947105155,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,34,,0.66,0.0,0.66,0.66,3,0.9772245013438958,0.002040204428045804,0.9749157926954569,0.9795332099923347,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,35,,0.68,0.0,0.68,0.68,3,0.9809025321827699,0.0016678209255271558,0.9790152151365561,0.9827898492289837,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,36,,0.7000000000000001,0.0,0.7000000000000001,0.7000000000000001,3,0.9835903239496392,0.001697552694864879,0.9816693622391653,0.985511285660113,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,37,,0.7200000000000001,1.3597399555105182e-16,0.72,0.7200000000000002,3,0.9860423445088887,0.0015517973001277243,0.984286320554534,0.9877983684632434,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,38,,0.7399999999999999,1.3597399555105182e-16,0.7399999999999998,0.74,3,0.9882585938605177,0.0007485503780066673,0.9874115293665192,0.9891056583545162,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,39,,0.7600000000000001,1.3597399555105182e-16,0.76,0.7600000000000002,3,0.990710614419767,0.0009204140753498008,0.9896690678439956,0.9917521609955385,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,40,,0.7799999999999999,1.3597399555105182e-16,0.7799999999999998,0.78,3,0.99250247559768,0.0011228255670100008,0.9912318788566822,0.9937730723386778,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,41,,0.8000000000000002,1.3597399555105182e-16,0.8,0.8000000000000003,3,0.9945301079832131,0.0005717147947839071,0.9938831517895035,0.9951770641769226,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,42,,0.82,1.3597399555105182e-16,0.8199999999999998,0.8200000000000001,3,0.9956146555382657,0.0003742751890033336,0.9951911232912664,0.996038187785265,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,43,,0.84,0.0,0.84,0.84,3,0.9962276606780781,0.00016334708422394205,0.996042816051304,0.9964125053048523,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,44,,0.86,0.0,0.86,0.86,3,0.9967935115763663,0.0002944781439335412,0.9964602781864521,0.9971267449662805,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,45,,0.88,0.0,0.88,0.88,3,0.9977365964068468,0.0005100511070114895,0.9971594192447369,0.9983137735689566,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,46,,0.9,0.0,0.9,0.9,3,0.9983496015466592,0.0005355692314613676,0.9977435479083495,0.9989556551849689,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,47,,0.92,0.0,0.92,0.92,3,0.9986796812373274,0.00021608788112203637,0.9984351547805119,0.9989242076941429,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,48,,0.9400000000000001,0.0,0.9400000000000001,0.9400000000000001,3,0.9991512236525675,0.00024502062633597715,0.9988739567124062,0.9994284905927288,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,49,,0.96,0.0,0.96,0.96,3,0.9995284575847597,0.00021608788112208483,0.9992839311279442,0.9997729840415752,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,50,,0.98,0.0,0.98,0.98,3,0.9999056915169519,8.167354211197102e-05,0.9998132692035648,0.9999981138303389,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,roc,51,,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,1,class_0,0.025000000000000005,4.2491873609703695e-18,0.025,0.02500000000000001,3,0.40702742727154756,0.021592041067254545,0.38259373265538316,0.43146112188771196,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,1,class_1,0.025000000000000005,4.2491873609703695e-18,0.025,0.02500000000000001,3,0.03838355260055642,0.009181283203283278,0.02799395259586971,0.04877315260524313,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,2,class_0,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,3,0.20957855283547455,0.0065240691395782105,0.202195873610538,0.2169612320604111,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,2,class_1,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,3,0.09709058329796764,0.003477605331728636,0.09315530240412638,0.10102586419180891,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,3,class_0,0.125,0.0,0.125,0.125,3,0.11775482629903589,0.006246741595723923,0.11068597273301138,0.12482367986506039,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,3,class_1,0.125,0.0,0.125,0.125,3,0.1112840099966992,0.002291230369831907,0.10869123875393533,0.11387678123946307,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,4,class_0,0.17500000000000002,0.0,0.17500000000000002,0.17500000000000002,3,0.07761772810894574,0.003991036711336788,0.07310144491445923,0.08213401130343224,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,4,class_1,0.17500000000000002,0.0,0.17500000000000002,0.17500000000000002,3,0.10986938275097846,0.004221028990905755,0.10509283879163142,0.1146459267103255,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,5,class_0,0.225,0.0,0.225,0.225,3,0.053755314844924844,0.0030647741660913426,0.05028719639292028,0.05722343329692941,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,5,class_1,0.225,0.0,0.225,0.225,3,0.10671004856886877,0.002809142454586974,0.10353120463026709,0.10988889250747046,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,6,class_0,0.275,0.0,0.275,0.275,3,0.03865619346417203,0.002474217570069266,0.035856352711150175,0.04145603421719389,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,6,class_1,0.275,0.0,0.275,0.275,3,0.10241901259018249,0.004355581926252833,0.09749020765088738,0.1073478175294776,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,7,class_0,0.32500000000000007,0.0,0.32500000000000007,0.32500000000000007,3,0.02841199685498584,0.0009223944679394395,0.02736820925403268,0.029455784455939,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,7,class_1,0.32500000000000007,0.0,0.32500000000000007,0.32500000000000007,3,0.0891215164804074,0.004446522463007982,0.08408980263609567,0.09415323032471914,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,8,class_0,0.375,0.0,0.375,0.375,3,0.02037389027564675,0.0009037273661696476,0.01935122648890788,0.021396554062385623,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,8,class_1,0.375,0.0,0.375,0.375,3,0.07549394067996416,0.004990113065554178,0.06984709616146278,0.08114078519846554,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,9,class_0,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.014732711964030809,0.00041747800135496127,0.014260291132563262,0.015205132795498356,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,9,class_1,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.06450700240486631,0.0017725228584158585,0.06250120396794204,0.06651280084179059,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,10,class_0,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.010152594255005688,0.0002200522943397312,0.009903581642314923,0.010401606867696452,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,10,class_1,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.052765596265384074,0.004250948988914051,0.047955194640984716,0.05757599788978343,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,11,class_0,0.525,0.0,0.525,0.525,3,0.00787780245952321,0.0004847140973393348,0.0073292968229486215,0.008426308096097797,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,11,class_1,0.525,0.0,0.525,0.525,3,0.04592823124440043,0.0010617560474558115,0.04472674117036827,0.04712972131843259,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,12,class_0,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.005450340073739895,0.0006688383386314713,0.00469347824382758,0.00620720190365221,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,12,class_1,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.037534776253123965,0.0004968007616755215,0.0369725932682895,0.03809695923795843,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,13,class_0,0.625,0.0,0.625,0.625,3,0.003587758872069679,0.0002732121154521459,0.0032785902588014382,0.0038969274853379197,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,13,class_1,0.625,0.0,0.625,0.625,3,0.026359221011930025,0.00021608788112207535,0.02611469455511451,0.02660374746874554,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,14,class_0,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.002274791795482477,0.0004286347475627349,0.0017897459171793075,0.002759837673785647,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,14,class_1,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.018908850851134057,0.0025160223646822463,0.016061703519642687,0.021755998182625427,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,15,class_0,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.0013129670765872016,0.00044895278517057463,0.0008049291742987411,0.0018210049788756622,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,15,class_1,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.011364172207290047,0.0016517451679291734,0.009495046593310366,0.013233297821269727,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,16,class_0,0.775,0.0,0.775,0.775,3,0.000587781772658224,0.00013418520340491253,0.0004359369205763257,0.0007396266247401222,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,16,class_1,0.775,0.0,0.775,0.775,3,0.007167444711651813,0.0015126151678545236,0.005455759513943217,0.00887912990936041,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,17,class_0,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,0.0004351111823573866,2.2900588545125627e-05,0.00040919672687357345,0.0004610256378411997,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,17,class_1,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,0.0026877917668694296,0.00024502062633595666,0.0024105248267081623,0.002965058707030697,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,18,class_0,0.875,0.0,0.875,0.875,3,0.000175571178845963,6.610830480564567e-05,0.00010076258959855266,0.00025037976809337336,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,18,class_1,0.875,0.0,0.875,0.875,3,0.0014146272457207527,0.00028292544914415053,0.0010944669606417694,0.001734787530799736,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,19,class_0,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,0.00020610529690613048,2.2900588545125613e-05,0.00018019084142231737,0.0002320197523899436,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,19,class_1,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,0.0006601593813363513,0.00016334708422397108,0.00047531475456217295,0.0008450040081105296,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,20,class_0,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,3.053411806016748e-05,3.498122682235891e-05,-9.050866555878184e-06,7.011910267621315e-05,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,score_hist,20,class_1,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,0.00033007969066817564,0.0002160878811220748,8.555323385266199e-05,0.0005746061474836893,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,1,,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.5773502691896258,-0.3200000000000001,0.9866666666666668,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,2,,0.02,0.0,0.02,0.02,3,0.5797033445083599,0.015611804658624837,0.5620369244488618,0.5973697645678581,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,3,,0.04,0.0,0.04,0.04,3,0.5766613974461973,0.014553918744165048,0.5601920879929703,0.5931307068994243,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,4,,0.06,0.0,0.06,0.06,3,0.5707696336278872,0.0062650945988307885,0.5636800116837457,0.5778592555720288,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,5,,0.08,0.0,0.08,0.08,3,0.5579660910417299,0.0015896006960986469,0.5561672885177286,0.5597648935657312,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,6,,0.10000000000000002,1.6996749443881478e-17,0.1,0.10000000000000003,3,0.5486658946009472,0.006193187574954223,0.5416576431144055,0.5556741460874889,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,7,,0.12,0.0,0.12,0.12,3,0.5388452490427773,0.009757696851715097,0.5278033755909207,0.5498871224946339,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,8,,0.14,0.0,0.14,0.14,3,0.5335325868215675,0.009537129088309003,0.5227403092905619,0.544324864352573,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,9,,0.16,0.0,0.16,0.16,3,0.5263969128830058,0.009738432352945888,0.5153768392637076,0.5374169865023041,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,10,,0.18000000000000002,3.3993498887762956e-17,0.18,0.18000000000000005,3,0.5192579346681251,0.010722199127396163,0.5071246241452114,0.5313912451910388,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,11,,0.20000000000000004,3.3993498887762956e-17,0.2,0.20000000000000007,3,0.5113842310563158,0.012859747140386615,0.49683205724881885,0.5259364048638128,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,12,,0.22,0.0,0.22,0.22,3,0.5050787062154948,0.012555194340220004,0.49087116634466876,0.5192862460863208,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,13,,0.24,0.0,0.24,0.24,3,0.49458881111603176,0.013904287774099057,0.47885462830907016,0.5103229939229933,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,14,,0.26,0.0,0.26,0.26,3,0.4874503885071473,0.01220329462128482,0.473641060655333,0.5012597163589615,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,15,,0.28,0.0,0.28,0.28,3,0.4800584917410094,0.010166508255599074,0.4685540046359556,0.4915629788460632,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,16,,0.3,0.0,0.3,0.3,3,0.471223344782518,0.009684233319327981,0.460264603143452,0.48218208642158394,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,17,,0.32,0.0,0.32,0.32,3,0.4631113616823284,0.008731929459611371,0.4532302533071876,0.47299247005746925,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,18,,0.34,0.0,0.34,0.34,3,0.4554421079343603,0.008864534082627409,0.44541094330222303,0.46547327256649756,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,19,,0.36000000000000004,6.798699777552591e-17,0.36,0.3600000000000001,3,0.44886149074327636,0.010233725865383174,0.43728093975222043,0.4604420417343323,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,20,,0.38000000000000006,6.798699777552591e-17,0.38,0.3800000000000001,3,0.4414378461202026,0.01058645531667862,0.42945814417957984,0.45341754806082535,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,21,,0.4000000000000001,6.798699777552591e-17,0.4,0.40000000000000013,3,0.4349654794443829,0.00919495296765042,0.4245604106451074,0.4453705482436584,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,22,,0.42,0.0,0.42,0.42,3,0.4278466142444955,0.008107913995416504,0.4186716458419682,0.4370215826470228,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,23,,0.44,0.0,0.44,0.44,3,0.42212558100542336,0.006672296191985365,0.41457516708041425,0.42967599493043246,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,24,,0.46,0.0,0.46,0.46,3,0.4165176267007591,0.005912348783884839,0.4098271742233981,0.4232080791781201,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,25,,0.48,0.0,0.48,0.48,3,0.41015578258899293,0.004390692346771201,0.40518724646865206,0.4151243187093338,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,26,,0.5,0.0,0.5,0.5,3,0.403116889658665,0.004370248101512858,0.39817148837971056,0.4080622909376194,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,27,,0.52,0.0,0.52,0.52,3,0.3972632150277568,0.003839364896148695,0.39291856464939184,0.40160786540612176,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,pr,28,,0.54,0.0,0.54,0.54,3,0.3920202752114372,0.0036778364532555415,0.3878584114734451,0.3961821389494293,3
