dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,Education,single_feature_probability_delta,12.6,7.402702209328699,6.111245419959236,19.088754580040764,5,-0.00020904993136657978,0.000681198018621397,-0.0008061463210706193,0.00038804645833745975,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,12.6,4.159326868617084,8.954189253403298,16.2458107465967,5,0.0010663375926454398,0.0009929772149235652,0.00019595468799585574,0.0019367204972950238,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,12.6,4.159326868617084,8.954189253403298,16.2458107465967,5,0.0010663375926454398,0.0009929772149235652,0.00019595468799585574,0.0019367204972950238,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.6,4.03732584763727,9.061127863287513,16.138872136712486,5,0.0001915757493483364,0.002573462902161723,-0.0020641639414802045,0.002447315440176877,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.6,4.03732584763727,9.061127863287513,16.138872136712486,5,0.0001915757493483364,0.002573462902161723,-0.0020641639414802045,0.002447315440176877,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.8,5.974947698515862,7.5627274273721445,18.037272572627856,5,-0.00022399095226440787,0.0008666512608980999,-0.0009836442760687981,0.0005356623715399823,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.8,5.974947698515862,7.5627274273721445,18.037272572627856,5,-0.00022399095226440787,0.0008666512608980999,-0.0009836442760687981,0.0005356623715399823,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.8,2.16794833886788,10.8997094958928,14.700290504107201,5,0.00146640233082248,0.0015871864459000371,7.517207071095996e-05,0.0028576325909340002,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.8,2.16794833886788,10.8997094958928,14.700290504107201,5,0.00146640233082248,0.0015871864459000371,7.517207071095996e-05,0.0028576325909340002,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,12.8,4.8166378315169185,8.57803079120655,17.02196920879345,5,0.0004505756128552,0.0007381869869453027,-0.000196473810047655,0.001097625035758055,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,Education,single_feature_probability_delta,12.8,7.661592523751183,6.084318053987369,19.515681946012634,5,-0.00022070554577613478,0.0006566364662913546,-0.0007962727856281603,0.00035486169407589077,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,12.8,4.8166378315169185,8.57803079120655,17.02196920879345,5,0.0004505756128552,0.0007381869869453027,-0.000196473810047655,0.001097625035758055,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,Education,single_feature_probability_delta,12.8,7.661592523751183,6.084318053987369,19.515681946012634,5,-0.00022070554577613478,0.0006566364662913546,-0.0007962727856281603,0.00035486169407589077,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,NoDocbcCost,single_feature_probability_delta,12.8,4.816637831516918,8.578030791206551,17.02196920879345,5,-0.0004118376282655007,0.00042082205595232763,-0.0007807044238934255,-4.297083263757589e-05,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,12.8,2.16794833886788,10.8997094958928,14.700290504107201,5,0.00010589005600584003,0.0005550172875071696,-0.00038060404634716183,0.0005923841583588419,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,NoDocbcCost,single_feature_probability_delta,12.8,4.816637831516918,8.578030791206551,17.02196920879345,5,-0.0004118376282655007,0.00042082205595232763,-0.0007807044238934255,-4.297083263757589e-05,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,12.8,2.16794833886788,10.8997094958928,14.700290504107201,5,0.00010589005600584003,0.0005550172875071696,-0.00038060404634716183,0.0005923841583588419,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.8,3.63318042491699,9.615376945382705,15.984623054617296,5,-0.0003945887968172,0.0007282262316887775,-0.0010329072327826103,0.0002437296391482103,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.8,3.63318042491699,9.615376945382705,15.984623054617296,5,-0.0003945887968172,0.0007282262316887775,-0.0010329072327826103,0.0002437296391482103,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,13.4,4.774934554525329,9.214585325203727,17.585414674796276,5,0.00014628482616308559,0.0009160235344491808,-0.0006566452035079659,0.0009492148558341372,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,13.4,4.774934554525329,9.214585325203727,17.585414674796276,5,0.00014628482616308559,0.0009160235344491808,-0.0006566452035079659,0.0009492148558341372,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,13.4,2.3021728866442674,11.382056492366548,15.417943507633453,5,-0.0012639713831561002,0.0015782499880927358,-0.002647368492630628,0.00011942572631842732,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,13.4,2.3021728866442674,11.382056492366548,15.417943507633453,5,-0.0012639713831561002,0.0015782499880927358,-0.002647368492630628,0.00011942572631842732,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,13.4,1.816590212458495,11.807688472691353,14.992311527308647,5,1.3103899854739992e-05,0.0005254921681851951,-0.00044751029434995265,0.0004737180940594326,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,13.4,1.816590212458495,11.807688472691353,14.992311527308647,5,1.3103899854739992e-05,0.0005254921681851951,-0.00044751029434995265,0.0004737180940594326,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,13.6,4.219004621945798,9.901879396233811,17.298120603766186,5,-0.000988326703396851,0.0016907537187349404,-0.0024703376807311906,0.0004936842739374882,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,13.6,4.219004621945798,9.901879396233811,17.298120603766186,5,-0.000988326703396851,0.0016907537187349404,-0.0024703376807311906,0.0004936842739374882,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,13.8,5.019960159204453,9.399810913153846,18.200189086846155,5,0.00015034793630767777,0.0009170264706237717,-0.0006534612056810574,0.0009541570782964129,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,13.8,5.019960159204453,9.399810913153846,18.200189086846155,5,0.00015034793630767777,0.0009170264706237717,-0.0006534612056810574,0.0009541570782964129,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,13.8,4.381780460041329,9.959200083315977,17.640799916684024,5,-0.001692603810350526,0.0038714415332452077,-0.005086071934537426,0.001700864313836374,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,13.8,4.381780460041329,9.959200083315977,17.640799916684024,5,-0.001692603810350526,0.0038714415332452077,-0.005086071934537426,0.001700864313836374,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,13.8,4.381780460041329,9.959200083315977,17.640799916684024,5,-0.0015701608554304597,0.0035809209349745605,-0.0047089764474313065,0.0015686547365703872,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,13.8,4.381780460041329,9.959200083315977,17.640799916684024,5,-0.0015701608554304597,0.0035809209349745605,-0.0047089764474313065,0.0015686547365703872,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,13.8,4.207136793592526,10.112282006443552,17.48771799355645,5,-0.0010668105069125992,0.0017802223830535471,-0.0026272442262337643,0.0004936232124085659,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,13.8,4.207136793592526,10.112282006443552,17.48771799355645,5,-0.0010668105069125992,0.0017802223830535471,-0.0026272442262337643,0.0004936232124085659,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,13.8,4.8166378315169185,9.57803079120655,18.02196920879345,5,-0.00027897265820475995,0.00026017810850305286,-0.0005070288254578557,-5.0916490951664195e-05,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,13.8,4.8166378315169185,9.57803079120655,18.02196920879345,5,-0.00027897265820475995,0.00026017810850305286,-0.0005070288254578557,-5.0916490951664195e-05,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Education,single_feature_probability_delta,13.8,6.797058187186571,7.842115811800301,19.7578841881997,5,-0.0015109608596665881,0.0030420292337734684,-0.004177417048920145,0.001155495329586969,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Education,single_feature_probability_delta,13.8,6.797058187186571,7.842115811800301,19.7578841881997,5,-0.0015109608596665881,0.0030420292337734684,-0.004177417048920145,0.001155495329586969,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Education,single_feature_probability_delta,13.8,6.797058187186571,7.842115811800301,19.7578841881997,5,-0.0014904246865369388,0.002966248876190476,-0.004090456463671889,0.0011096070905980114,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Education,single_feature_probability_delta,13.8,6.797058187186571,7.842115811800301,19.7578841881997,5,-0.0014904246865369388,0.002966248876190476,-0.004090456463671889,0.0011096070905980114,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Stroke,single_feature_probability_delta,14.0,3.0,11.370384058460248,16.629615941539754,5,-0.001963583001915184,0.00251760143291835,-0.004170357956063657,0.00024319195223328855,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Stroke,single_feature_probability_delta,14.0,3.0,11.370384058460248,16.629615941539754,5,-0.001963583001915184,0.00251760143291835,-0.004170357956063657,0.00024319195223328855,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,14.0,4.358898943540674,10.179256616834886,17.820743383165116,5,0.00015130836194739025,0.00038911837597253943,-0.00018976893292042596,0.0004923856568152065,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,14.0,4.358898943540674,10.179256616834886,17.820743383165116,5,0.00015130836194739025,0.00038911837597253943,-0.00018976893292042596,0.0004923856568152065,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,PhysHlth,single_feature_probability_delta,14.0,1.224744871391589,12.926463787289874,15.073536212710126,5,0.00057405374350934,0.0007427640942028414,-7.700769079703549e-05,0.0012251151778157154,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,PhysHlth,single_feature_probability_delta,14.0,1.224744871391589,12.926463787289874,15.073536212710126,5,0.00057405374350934,0.0007427640942028414,-7.700769079703549e-05,0.0012251151778157154,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,14.0,4.795831523312719,9.796268324452665,18.203731675547335,5,0.0006134654951959666,0.0018177919530611983,-0.0009798994041948362,0.0022068303945867694,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,14.0,4.795831523312719,9.796268324452665,18.203731675547335,5,0.0006134654951959666,0.0018177919530611983,-0.0009798994041948362,0.0022068303945867694,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,14.0,1.8708286933869707,12.360146347993211,15.639853652006789,5,-0.0010383341585970117,0.0011820028464712838,-0.002074405334605763,-2.26298258826081e-06,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,PhysHlth,single_feature_probability_delta,14.0,2.7386127875258306,11.599500052072486,16.400499947927514,5,-0.00030142785295014714,0.0019337370902064693,-0.0019964231460013557,0.0013935674401010616,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,14.0,1.8708286933869707,12.360146347993211,15.639853652006789,5,-0.0010383341585970117,0.0011820028464712838,-0.002074405334605763,-2.26298258826081e-06,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,PhysHlth,single_feature_probability_delta,14.0,2.7386127875258306,11.599500052072486,16.400499947927514,5,-0.00030142785295014714,0.0019337370902064693,-0.0019964231460013557,0.0013935674401010616,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,NoDocbcCost,single_feature_probability_delta,14.2,2.7748873851023212,11.767703965385792,16.632296034614207,5,-0.0008766849208858516,0.0012949984843340153,-0.002011801140444033,0.00025843129867232975,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,NoDocbcCost,single_feature_probability_delta,14.2,2.7748873851023212,11.767703965385792,16.632296034614207,5,-0.0008766849208858516,0.0012949984843340153,-0.002011801140444033,0.00025843129867232975,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Education,single_feature_probability_delta,14.2,4.8166378315169185,9.978030791206548,18.42196920879345,5,-0.00045433542353905023,0.0009538001852020246,-0.0012903781475559878,0.00038170730047788726,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Education,single_feature_probability_delta,14.2,4.8166378315169185,9.978030791206548,18.42196920879345,5,-0.00045433542353905023,0.0009538001852020246,-0.0012903781475559878,0.00038170730047788726,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,14.2,2.16794833886788,12.299709495892799,16.1002905041072,5,-0.001076242828260172,0.0012451900394966151,-0.0021677000209624434,1.5214364442099051e-05,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,PhysHlth,single_feature_probability_delta,14.2,2.7748873851023212,11.767703965385792,16.632296034614207,5,-0.0003253979556548559,0.0019348486268922084,-0.002021367553568873,0.0013705716422591613,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,14.2,2.16794833886788,12.299709495892799,16.1002905041072,5,-0.001076242828260172,0.0012451900394966151,-0.0021677000209624434,1.5214364442099051e-05,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,PhysHlth,single_feature_probability_delta,14.2,2.7748873851023212,11.767703965385792,16.632296034614207,5,-0.0003253979556548559,0.0019348486268922084,-0.002021367553568873,0.0013705716422591613,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,MentHlth,single_feature_probability_delta,14.4,2.3021728866442674,12.382056492366548,16.417943507633453,5,0.0003981296695946774,0.0003847786322044317,6.0856327858465774e-05,0.0007354030113308891,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,MentHlth,single_feature_probability_delta,14.4,2.3021728866442674,12.382056492366548,16.417943507633453,5,0.0003981296695946774,0.0003847786322044317,6.0856327858465774e-05,0.0007354030113308891,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,14.4,4.505552130427524,10.450709430796463,18.349290569203536,5,0.00015983249345635292,0.00038373445922694477,-0.00017652559031075044,0.0004961905772234563,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,14.4,4.505552130427524,10.450709430796463,18.349290569203536,5,0.00015983249345635292,0.00038373445922694477,-0.00017652559031075044,0.0004961905772234563,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,NoDocbcCost,single_feature_probability_delta,14.4,2.8809720581775866,11.874716649561876,16.925283350438125,5,-0.0009101958938837532,0.001331053496243039,-0.002076915724804726,0.00025652393703721977,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,NoDocbcCost,single_feature_probability_delta,14.4,2.8809720581775866,11.874716649561876,16.925283350438125,5,-0.0009101958938837532,0.001331053496243039,-0.002076915724804726,0.00025652393703721977,5
